8,1,803737.3,111586.3,11050.6,20013.1,0.6600000262260437,-1,-1,-1
8,2,784825.5,111131.6,8840.4,16450.4,0.6800000071525574,-1,-1,-1
8,3,717822.5,110965.7,11183.7,20779.0,0.46000000834465027,-1,-1,-1
8,4,283588.7,133251.4,133542.3,355014.7,0.5799999833106995,-1,-1,-1
8,5,706982.3,108192.1,12175.7,17352.7,0.3400000035762787,-1,-1,-1
8,6,864914.5,117150.6,12020.7,16416.7,0.17000000178813934,-1,-1,-1
8,7,665363.9,104286.6,11995.4,20216.2,0.10000000149011612,-1,-1,-1
8,8,651857.9,101939.0,14340.2,21022.1,0.05999999865889549,-1,-1,-1
9,1,803199.3,111615.0,11033.0,19965.1,0.6600000262260437,-1,-1,-1
9,2,784332.0,111137.9,8806.6,16297.6,0.6800000071525574,-1,-1,-1
9,3,718615.2,110815.2,11369.4,21072.5,0.47999998927116394,-1,-1,-1
9,4,283304.5,133226.1,133370.7,353715.2,0.6000000238418579,-1,-1,-1
9,5,707078.7,107518.2,12791.5,18064.0,0.3400000035762787,-1,-1,-1
9,6,864907.9,117202.0,11991.3,16390.0,0.20999999344348907,-1,-1,-1
9,7,668140.6,105298.9,11356.4,19223.2,0.10999999940395355,-1,-1,-1
9,8,644128.2,105086.8,16270.8,24051.3,0.17000000178813934,-1,-1,-1
10,1,802368.7,111620.4,11141.3,20045.4,0.6000000238418579,-1,-1,-1
10,2,783765.1,111182.0,8804.5,16177.6,0.5899999737739563,-1,-1,-1
10,3,719533.3,110740.7,11570.8,21353.9,0.4000000059604645,-1,-1,-1
10,4,282936.8,133203.4,133330.4,352769.4,0.6000000238418579,-1,-1,-1
10,5,707159.6,107605.1,12871.2,17978.6,0.30000001192092896,-1,-1,-1
10,6,864949.7,117243.3,11970.8,16384.7,0.20999999344348907,-1,-1,-1
10,7,673704.8,107803.0,10564.8,17797.8,0.10999999940395355,-1,-1,-1
10,8,641528.0,106391.3,16683.6,24983.9,0.23999999463558197,-1,-1,-1
10,17,982568.6,132478.4,15846.4,28847.4,0.30000001192092896,-1,-1,-1
11,1,801435.5,111735.4,11229.7,19919.1,0.6200000047683716,-1,-1,-1
11,2,783160.5,111120.2,8964.6,16318.2,0.6100000143051147,-1,-1,-1
11,3,720568.9,110815.1,11702.3,21428.6,0.550000011920929,-1,-1,-1
11,4,282553.8,132889.7,133109.8,351244.9,0.550000011920929,-1,-1,-1
11,5,707390.6,107627.5,13077.7,17991.4,0.3400000035762787,-1,-1,-1
11,6,864993.5,117283.6,11939.6,16370.1,0.23000000417232513,-1,-1,-1
11,7,675417.2,108455.5,10402.3,17547.6,0.07000000029802322,-1,-1,-1
11,8,640988.9,106942.4,16571.7,25167.6,0.3100000023841858,-1,-1,-1
11,17,983395.6,133035.7,15254.1,27789.4,0.3499999940395355,-1,-1,-1
12,1,801284.4,112059.7,11125.3,19586.3,0.6100000143051147,-1,-1,-1
12,2,782720.9,111360.7,8976.5,16114.6,0.5699999928474426,-1,-1,-1
12,3,721557.2,110650.8,11882.5,21438.7,0.4000000059604645,-1,-1,-1
12,4,282145.5,132677.2,133033.6,350126.8,0.5299999713897705,-1,-1,-1
12,5,707683.6,107963.2,13117.8,17673.3,0.23000000417232513,-1,-1,-1
12,6,865036.0,117348.6,11866.5,16303.3,0.23000000417232513,-1,-1,-1
12,7,673076.0,106551.0,9830.2,16827.9,0.07999999821186066,-1,-1,-1
12,8,641452.0,107326.8,16191.7,24903.8,0.33000001311302185,-1,-1,-1
12,17,983895.6,133311.0,14935.8,27248.8,0.44999998807907104,-1,-1,-1
13,1,801384.6,112238.1,11045.3,19428.8,0.6700000166893005,-1,-1,-1
13,2,782382.1,111545.8,9039.3,15975.9,0.6399999856948853,-1,-1,-1
13,3,722165.0,110745.2,11967.0,21202.1,0.4399999976158142,-1,-1,-1
13,4,281555.5,132458.5,133509.0,350602.8,0.5,-1,-1,-1
13,5,707888.0,107768.9,13621.3,18088.8,0.2199999988079071,-1,-1,-1
13,6,865095.4,117330.8,11857.0,16342.8,0.2199999988079071,-1,-1,-1
13,7,672254.3,106123.3,10023.2,17368.3,0.07999999821186066,-1,-1,-1
13,8,642691.7,107586.8,15694.8,24506.2,0.3400000035762787,-1,-1,-1
13,17,984203.1,133405.6,14825.0,27062.5,0.49000000953674316,-1,-1,-1
13,19,733934.6,112385.3,11738.5,18348.1,0.3400000035762787,-1,-1,-1
14,1,801409.1,112183.9,11074.3,19533.2,0.6399999856948853,-1,-1,-1
14,2,781933.0,111600.6,9179.5,15934.5,0.6299999952316284,-1,-1,-1
14,3,722676.5,110592.5,12404.9,21544.4,0.47999998927116394,-1,-1,-1
14,4,281159.8,132378.0,133417.3,349535.2,0.5099999904632568,-1,-1,-1
14,5,708768.3,107794.0,13946.5,18308.1,0.25,-1,-1,-1
14,6,865100.9,117272.8,11872.3,16401.5,0.18000000715255737,-1,-1,-1
14,7,662490.0,106397.4,9035.8,15743.9,0.05000000074505806,-1,-1,-1
14,8,644367.4,108648.4,14643.3,23197.9,0.38999998569488525,-1,-1,-1
14,17,984544.1,133418.8,14888.4,27213.8,0.4300000071525574,-1,-1,-1
14,19,734944.5,112264.4,11735.8,18268.5,0.47999998927116394,-1,-1,-1
15,1,801250.1,112383.7,10944.7,19286.4,0.6499999761581421,-1,-1,-1
15,2,781402.3,111561.3,9387.3,16025.9,0.6600000262260437,-1,-1,-1
15,3,723497.1,110854.8,12578.3,21453.4,0.4000000059604645,-1,-1,-1
15,4,280450.9,132278.5,133371.1,348853.3,0.5099999904632568,-1,-1,-1
15,5,710325.7,108055.2,14024.2,18083.1,0.20000000298023224,-1,-1,-1
15,6,865026.4,117191.6,12019.3,16727.4,0.3100000023841858,-1,-1,-1
15,7,673005.8,107443.0,9789.3,16918.9,0.05000000074505806,-1,-1,-1
15,8,645952.1,109062.4,14281.9,22973.3,0.25999999046325684,-1,-1,-1
15,17,984665.8,133167.5,15076.5,27566.8,0.4300000071525574,-1,-1,-1
15,19,736142.8,112251.3,11876.6,18356.9,0.41999998688697815,-1,-1,-1
16,1,800896.0,112518.6,10919.8,19117.1,0.699999988079071,-1,-1,-1
16,2,780766.9,111486.7,9694.7,16341.9,0.7400000095367432,-1,-1,-1
16,3,724293.4,110923.9,12751.8,21429.3,0.5799999833106995,-1,-1,-1
16,4,279871.2,132102.3,133221.2,347941.7,0.46000000834465027,-1,-1,-1
16,5,711917.8,108431.0,13735.0,17532.6,0.41999998688697815,-1,-1,-1
16,6,864955.7,117240.7,11995.6,16785.0,0.4000000059604645,-1,-1,-1
16,7,657304.5,108595.5,11736.5,20535.4,0.28999999165534973,-1,-1,-1
16,8,629939.7,102848.2,13644.2,22455.9,0.12999999523162842,-1,-1,-1
16,17,984041.3,132742.6,15526.4,28187.7,0.25,-1,-1,-1
16,19,738035.3,112007.5,12147.7,18682.8,0.6600000262260437,-1,-1,-1
17,1,800471.6,112634.2,10974.0,19032.5,0.7400000095367432,-1,-1,-1
17,2,780263.3,111476.5,9849.4,16446.2,0.75,-1,-1,-1
17,3,725350.8,111257.2,12745.6,21090.7,0.4300000071525574,-1,-1,-1
17,4,278966.7,132061.5,132992.4,347127.6,0.41999998688697815,-1,-1,-1
17,5,713032.6,108302.9,13754.9,17595.9,0.25999999046325684,-1,-1,-1
17,6,864961.9,117444.2,11756.2,16474.7,0.4399999976158142,-1,-1,-1
17,7,652455.2,109070.3,12187.4,21603.9,0.20000000298023224,-1,-1,-1
17,8,652776.6,105749.8,11663.5,18915.8,0.14000000059604645,-1,-1,-1
17,17,983705.6,132761.2,15781.7,28131.2,0.20999999344348907,-1,-1,-1
17,19,739451.4,110915.1,13013.7,19934.8,0.6700000166893005,-1,-1,-1
17,20,678508.6,107433.0,11710.2,18428.5,0.27000001072883606,-1,-1,-1
18,1,800176.9,112753.3,11039.5,18950.3,0.7099999785423279,-1,-1,-1
18,2,779947.0,111405.3,10009.9,16574.6,0.6899999976158142,-1,-1,-1
18,3,727117.4,111540.3,12714.3,20838.3,0.5799999833106995,-1,-1,-1
18,4,278346.8,132186.9,133122.9,347305.6,0.46000000834465027,-1,-1,-1
18,5,714122.6,107653.5,14409.1,18409.1,0.4099999964237213,-1,-1,-1
18,6,864846.8,117235.8,12002.2,16869.5,0.41999998688697815,-1,-1,-1
18,7,664538.7,107434.8,11552.0,20089.8,0.11999999731779099,-1,-1,-1
18,8,651016.7,108083.3,12869.9,21111.0,0.3499999940395355,-1,-1,-1
18,17,983279.9,132687.7,16257.4,28281.1,0.09000000357627869,-1,-1,-1
18,19,740702.9,110450.2,13636.6,20807.4,0.7099999785423279,-1,-1,-1
18,20,679351.0,107355.1,11910.1,18798.5,0.1599999964237213,-1,-1,-1
19,1,799872.8,112850.4,11105.2,18849.0,0.7099999785423279,-1,-1,-1
19,2,779678.0,111384.1,10135.5,16611.1,0.6800000071525574,-1,-1,-1
19,3,721580.7,108078.0,10728.5,17234.0,0.05000000074505806,-1,-1,-1
19,4,278413.4,132179.5,132971.5,346456.7,0.49000000953674316,-1,-1,-1
19,5,714780.8,106876.6,15107.8,19287.5,0.3100000023841858,-1,-1,-1
19,6,864790.7,117293.9,11940.2,16774.0,0.3700000047683716,-1,-1,-1
19,7,671483.0,106838.5,11133.8,19325.5,0.07999999821186066,-1,-1,-1
19,8,650884.6,108287.4,13444.4,22280.7,0.3100000023841858,-1,-1,-1
19,17,983870.9,133165.4,16523.8,27904.1,0.11999999731779099,-1,-1,-1
19,19,741790.5,111065.8,13521.4,20372.2,0.6200000047683716,-1,-1,-1
19,20,673623.7,106894.9,11794.5,18544.9,0.07000000029802322,-1,-1,-1
20,1,799482.8,112900.9,11252.3,18858.9,0.6800000071525574,-1,-1,-1
20,2,779554.3,111618.7,10162.2,16457.2,0.6299999952316284,-1,-1,-1
20,3,727796.0,112869.6,11002.7,17559.3,0.3700000047683716,-1,-1,-1
20,4,277776.7,132504.5,133516.9,347951.3,0.550000011920929,-1,-1,-1
20,5,715946.5,106731.1,15530.7,19671.2,0.25999999046325684,-1,-1,-1
20,6,864854.4,117547.2,11750.2,16509.5,0.27000001072883606,-1,-1,-1
20,7,668265.9,106495.9,10950.0,18573.3,0.18000000715255737,-1,-1,-1
20,8,651390.5,108540.8,13452.8,22532.8,0.23999999463558197,-1,-1,-1
20,17,984516.7,132995.5,16937.8,27838.4,0.1599999964237213,-1,-1,-1
20,19,743345.4,111671.5,13583.6,19896.9,0.5799999833106995,-1,-1,-1
20,20,673405.0,106175.5,12271.2,19320.3,0.2199999988079071,-1,-1,-1
21,1,799131.5,112927.7,11399.1,18874.0,0.699999988079071,-1,-1,-1
21,2,779470.0,111792.5,10244.9,16411.2,0.7300000190734863,-1,-1,-1
21,3,730696.2,114957.1,10602.3,17037.1,0.47999998927116394,-1,-1,-1
21,4,277736.4,132626.8,133369.4,347454.9,0.5799999833106995,-1,-1,-1
21,5,716928.0,107062.8,15294.1,19289.0,0.3100000023841858,-1,-1,-1
21,6,865019.8,117764.8,11583.6,16262.2,0.23999999463558197,-1,-1,-1
21,7,667439.2,106126.4,11064.2,18462.2,0.12999999523162842,-1,-1,-1
21,8,652215.7,108896.6,13233.8,22284.9,0.25999999046325684,-1,-1,-1
21,17,984943.2,132115.7,17950.6,28818.0,0.09000000357627869,-1,-1,-1
21,19,745213.0,111922.5,13940.2,20015.9,0.6399999856948853,-1,-1,-1
21,20,674058.2,106063.6,12089.3,19085.2,0.25,-1,-1,-1
22,1,799065.2,112910.3,11544.4,18980.6,0.6399999856948853,-1,-1,-1
22,2,779465.6,111866.6,10358.2,16450.6,0.6000000238418579,-1,-1,-1
22,3,732791.8,116228.4,10051.8,16188.8,0.4000000059604645,-1,-1,-1
22,4,277743.5,132846.0,133714.7,348163.0,0.6200000047683716,-1,-1,-1
22,5,718196.8,107418.6,14709.0,18588.1,0.23999999463558197,-1,-1,-1
22,6,865219.2,117753.2,11658.6,16274.1,0.20999999344348907,-1,-1,-1
22,7,668121.0,105788.7,11289.1,18966.6,0.07000000029802322,-1,-1,-1
22,8,632388.3,102657.5,12903.9,22168.0,0.07000000029802322,-1,-1,-1
22,17,985340.0,131316.5,18779.4,29550.3,0.05000000074505806,-1,-1,-1
22,19,747511.6,112387.9,14092.6,19766.4,0.6899999976158142,-1,-1,-1
22,20,658882.4,107940.4,13489.3,21413.2,0.10999999940395355,-1,-1,-1
23,1,799183.6,112890.6,11580.2,18993.4,0.5799999833106995,-1,-1,-1
23,2,779585.3,111960.4,10294.9,16165.1,0.5600000023841858,-1,-1,-1
23,3,734271.9,115901.2,10442.0,16852.0,0.1599999964237213,-1,-1,-1
23,4,277718.7,132881.7,134105.1,349008.1,0.6200000047683716,-1,-1,-1
23,5,720736.0,107986.7,12715.1,16022.2,0.10999999940395355,-1,-1,-1
23,6,865424.1,117787.9,11790.5,16261.7,0.25999999046325684,-1,-1,-1
23,7,669028.8,105676.2,10569.6,17934.4,0.03999999910593033,-1,-1,-1
23,17,985999.1,131320.0,19074.6,29519.0,0.07000000029802322,-1,-1,-1
23,19,749532.8,112866.0,14106.9,19320.8,0.4099999964237213,-1,-1,-1
23,20,633361.7,102361.1,13604.0,21970.5,0.05000000074505806,-1,-1,-1
24,1,799284.3,112870.2,11637.2,19099.7,0.47999998927116394,-1,-1,-1
24,2,779836.9,111917.9,10417.8,16161.8,0.47999998927116394,-1,-1,-1
24,3,735532.3,114104.8,11618.2,18644.2,0.3799999952316284,-1,-1,-1
24,4,277137.6,132741.4,134282.2,349701.4,0.5600000023841858,-1,-1,-1
24,5,721049.8,108702.8,13437.7,16961.6,0.23000000417232513,-1,-1,-1
24,6,865446.9,117953.6,11901.6,16183.5,0.2800000011920929,-1,-1,-1
24,7,675448.4,106075.0,10726.8,18589.9,0.07000000029802322,-1,-1,-1
24,17,986607.6,131892.7,18927.4,28829.7,0.20000000298023224,-1,-1,-1
24,19,750662.8,112965.7,14596.2,19349.0,0.49000000953674316,-1,-1,-1
24,20,623223.1,100022.8,13620.8,22381.4,0.05999999865889549,-1,-1,-1
25,1,799429.0,112847.3,11661.3,19236.2,0.5,-1,-1,-1
25,2,780058.9,111921.4,10588.5,16246.5,0.4300000071525574,-1,-1,-1
25,3,727866.8,110816.3,11602.6,18101.3,0.05999999865889549,-1,-1,-1
25,4,277094.6,132501.9,133354.9,347112.0,0.47999998927116394,-1,-1,-1
25,5,741819.5,111576.8,13239.9,16646.7,0.11999999731779099,-1,-1,-1
25,6,865354.8,117879.3,12226.0,16399.1,0.25999999046325684,-1,-1,-1
25,7,672011.4,105726.5,10719.4,18577.4,0.11999999731779099,-1,-1,-1
25,17,986845.5,132034.0,18809.0,28320.3,0.49000000953674316,-1,-1,-1
25,19,752391.4,112925.3,15068.7,19518.5,0.10999999940395355,-1,-1,-1
25,20,619627.6,99130.9,13486.9,22545.1,0.05999999865889549,-1,-1,-1
26,1,799333.4,112831.6,11768.3,19459.7,0.47999998927116394,-1,-1,-1
26,2,762059.5,112847.1,11101.9,16946.4,0.05999999865889549,-1,-1,-1
26,3,737896.9,111014.5,10426.0,16560.8,0.10000000149011612,-1,-1,-1
26,4,275918.1,132293.9,133992.0,349853.4,0.41999998688697815,-1,-1,-1
26,5,730180.5,110093.1,13757.9,17208.4,0.14000000059604645,-1,-1,-1
26,6,865054.2,117259.2,13057.9,17369.7,0.3499999940395355,-1,-1,-1
26,7,671398.4,105763.3,10404.3,18108.6,0.1899999976158142,-1,-1,-1
26,17,986769.1,131939.6,18911.0,28185.4,0.23999999463558197,-1,-1,-1
26,19,753960.2,113036.9,15325.4,19477.9,0.1899999976158142,-1,-1,-1
26,20,618581.7,98824.1,13279.2,22570.5,0.09000000357627869,-1,-1,-1
26,8,654511.9,107669.6,13029.3,23018.5,0.11999999731779099,-1,-1,-1
27,1,799228.4,112806.4,11860.2,19655.8,0.5699999928474426,-1,-1,-1
27,2,745600.6,114200.2,11606.3,17669.3,0.2800000011920929,-1,-1,-1
27,3,748881.7,113230.9,11066.8,17318.1,0.12999999523162842,-1,-1,-1
27,4,275542.3,132140.3,133988.1,350872.3,0.41999998688697815,-1,-1,-1
27,5,726161.3,109372.4,14266.0,17689.5,0.1899999976158142,-1,-1,-1
27,6,865058.7,116797.3,13472.3,17794.9,0.4300000071525574,-1,-1,-1
27,7,671513.9,105695.4,10292.7,17989.2,0.3199999928474426,-1,-1,-1
27,17,986443.9,132596.1,18085.2,26802.0,0.3400000035762787,-1,-1,-1
27,19,755215.4,113286.7,15619.2,19306.8,0.2199999988079071,-1,-1,-1
27,33,780447.4,111993.2,11721.6,16446.2,0.44999998807907104,-1,-1,-1
27,8,657317.7,107908.6,12989.0,23199.6,0.25999999046325684,-1,-1,-1
28,1,799228.4,112908.9,11818.2,19586.4,0.6100000143051147,-1,-1,-1
28,2,730661.4,110396.6,12595.8,18607.0,0.20000000298023224,-1,-1,-1
28,3,735576.9,110139.0,11374.8,17517.7,0.09000000357627869,-1,-1,-1
28,4,275088.2,132190.1,134744.7,354136.5,0.49000000953674316,-1,-1,-1
28,5,727750.3,109032.7,14175.2,17816.1,0.07999999821186066,-1,-1,-1
28,6,865149.6,116657.7,13641.9,17942.8,0.5199999809265137,-1,-1,-1
28,7,671790.0,105858.1,10151.9,17908.5,0.27000001072883606,-1,-1,-1
28,17,986156.4,133334.4,17656.4,26019.6,0.6700000166893005,-1,-1,-1
28,19,756292.3,113338.2,16102.2,19441.9,0.3499999940395355,-1,-1,-1
28,33,780886.0,111907.8,11780.7,16579.0,0.5299999713897705,-1,-1,-1
28,8,659091.6,108131.8,12838.0,23159.8,0.36000001430511475,-1,-1,-1
28,36,681279.0,106389.2,9972.0,19114.2,0.38999998569488525,-1,-1,-1
29,1,799199.0,113146.8,11733.3,19377.3,0.6100000143051147,-1,-1,-1
29,2,744901.4,112297.3,12850.6,18951.0,0.10000000149011612,-1,-1,-1
29,3,732453.5,109419.8,11213.6,17179.2,0.09000000357627869,-1,-1,-1
29,4,274933.6,132350.0,134578.5,354906.9,0.5099999904632568,-1,-1,-1
29,5,726842.8,108715.5,14461.3,17981.7,0.11999999731779099,-1,-1,-1
29,6,865471.5,116845.0,13511.7,17738.5,0.5299999713897705,-1,-1,-1
29,7,672346.3,105985.3,9892.9,17643.3,0.1899999976158142,-1,-1,-1
29,17,985922.7,133676.7,17348.0,25562.3,0.6299999952316284,-1,-1,-1
29,19,757769.3,113381.1,16145.2,19290.6,0.2199999988079071,-1,-1,-1
29,33,781474.0,111861.0,11643.1,16469.3,0.47999998927116394,-1,-1,-1
29,8,660361.8,108483.9,12419.2,22672.7,0.25,-1,-1,-1
29,36,682041.5,106450.4,9889.7,18973.5,0.23999999463558197,-1,-1,-1
29,20,618485.7,98783.2,12877.8,22386.8,0.10999999940395355,-1,-1,-1
30,1,799079.4,113398.9,11726.9,19211.3,0.6800000071525574,-1,-1,-1
30,2,742123.4,114970.8,11595.3,17120.1,0.20999999344348907,-1,-1,-1
30,3,729063.1,108700.2,12311.7,18052.8,0.07999999821186066,-1,-1,-1
30,4,274708.0,132497.4,134273.3,355436.6,0.5199999809265137,-1,-1,-1
30,5,728796.2,108659.9,14468.3,18125.3,0.12999999523162842,-1,-1,-1
30,6,865780.1,117016.7,13371.8,17559.8,0.5199999809265137,-1,-1,-1
30,7,672935.4,106088.5,9780.8,17544.8,0.17000000178813934,-1,-1,-1
30,17,985584.7,134093.3,16842.9,24814.8,0.6399999856948853,-1,-1,-1
30,19,758208.0,113820.8,14800.0,18028.3,0.30000001192092896,-1,-1,-1
30,33,781874.7,111995.5,11437.1,16256.2,0.5600000023841858,-1,-1,-1
30,8,661846.3,108519.8,12072.9,22577.8,0.28999999165534973,-1,-1,-1
30,36,682773.5,106749.1,9672.9,18571.9,0.3100000023841858,-1,-1,-1
30,20,619829.6,99045.3,12424.1,22037.1,0.11999999731779099,-1,-1,-1
31,1,798949.5,113520.4,11927.2,19275.4,0.699999988079071,-1,-1,-1
31,2,731402.3,110636.5,12666.6,18238.0,0.10000000149011612,-1,-1,-1
31,3,732266.9,109029.4,11149.8,16350.7,0.05000000074505806,-1,-1,-1
31,4,274401.1,132478.1,134011.4,356234.3,0.5199999809265137,-1,-1,-1
31,5,730377.0,109024.6,13980.1,17549.5,0.05999999865889549,-1,-1,-1
31,6,866116.5,117321.6,13073.3,17192.4,0.5,-1,-1,-1
31,7,673277.2,106313.2,9554.9,17288.3,0.18000000715255737,-1,-1,-1
31,17,984299.2,133906.6,16933.2,24992.5,0.44999998807907104,-1,-1,-1
31,19,758912.6,114106.0,14205.6,17644.3,0.4699999988079071,-1,-1,-1
31,33,782389.5,112150.1,11362.1,16239.1,0.6100000143051147,-1,-1,-1
31,8,662903.1,107933.2,12173.1,23334.0,0.33000001311302185,-1,-1,-1
31,36,683705.6,107814.9,9038.5,17312.5,0.33000001311302185,-1,-1,-1
31,20,620210.5,99054.7,12221.4,22075.9,0.12999999523162842,-1,-1,-1
32,1,799101.5,113732.3,12012.4,19190.0,0.6899999976158142,-1,-1,-1
32,2,729045.9,112640.5,11083.4,15274.4,0.05999999865889549,-1,-1,-1
32,3,731039.7,109961.9,11579.7,16370.1,0.1899999976158142,-1,-1,-1
32,4,274256.9,132348.5,133584.9,356651.1,0.47999998927116394,-1,-1,-1
32,5,733352.6,109476.5,13205.5,16918.4,0.25999999046325684,-1,-1,-1
32,6,866479.9,117769.3,12696.9,16708.3,0.4099999964237213,-1,-1,-1
32,7,673837.0,106601.5,9439.3,17220.1,0.10999999940395355,-1,-1,-1
32,17,983015.1,133377.4,17471.8,25956.8,0.1599999964237213,-1,-1,-1
32,19,760115.6,114089.8,14024.7,17584.3,0.5400000214576721,-1,-1,-1
32,33,782829.5,112274.7,11371.8,16272.6,0.6100000143051147,-1,-1,-1
32,8,671692.5,106697.0,10190.0,19648.7,0.07999999821186066,-1,-1,-1
32,36,684448.8,108433.6,8854.3,16939.4,0.17000000178813934,-1,-1,-1
32,20,620602.2,99155.9,11908.5,21870.8,0.14000000059604645,-1,-1,-1
33,1,799624.1,114136.1,11939.3,18880.2,0.6399999856948853,-1,-1,-1
33,2,743695.6,112641.4,10335.6,14263.1,0.15000000596046448,-1,-1,-1
33,3,731142.8,110605.3,11910.8,16456.4,0.20000000298023224,-1,-1,-1
33,4,274368.8,132279.8,133341.7,357446.0,0.47999998927116394,-1,-1,-1
33,5,734950.8,109390.8,13000.7,16771.9,0.33000001311302185,-1,-1,-1
33,6,866782.8,118076.8,12450.7,16419.8,0.41999998688697815,-1,-1,-1
33,7,675140.0,106032.0,9678.0,17763.8,0.20000000298023224,-1,-1,-1
33,17,981758.5,132571.8,17958.2,26856.6,0.10999999940395355,-1,-1,-1
33,19,761682.7,113970.7,13843.9,17579.4,0.5400000214576721,-1,-1,-1
33,33,783230.0,112445.9,11480.9,16385.5,0.4399999976158142,-1,-1,-1
33,36,685690.9,108515.2,8891.6,16930.0,0.23000000417232513,-1,-1,-1
34,1,800071.8,114465.2,11990.2,18730.0,0.5299999713897705,-1,-1,-1
34,2,746009.3,115572.5,11011.4,15307.6,0.3100000023841858,-1,-1,-1
34,3,733332.1,109678.1,12822.8,17420.5,0.20999999344348907,-1,-1,-1
